Feature,Coefficient,Absolute_Importance
categorical__timestamp_26-02-2025 07:45,0.05303041477802433,0.05303041477802433
categorical__charging_start_time_26-02-2025 07:45,0.05303041477802433,0.05303041477802433
categorical__timestamp_23-01-2025 10:15,-0.05299947852910699,0.05299947852910699
categorical__charging_start_time_23-01-2025 10:15,-0.05299947852910699,0.05299947852910699
categorical__arrival_time_23-01-2025 10:15,-0.05299947852910699,0.05299947852910699
categorical__charging_start_time_12-02-2025 00:25,0.05287329231066589,0.05287329231066589
categorical__timestamp_12-02-2025 00:15,0.05287329231066589,0.05287329231066589
categorical__arrival_time_12-02-2025 00:15,0.05287329231066589,0.05287329231066589
categorical__timestamp_11-02-2025 18:45,-0.05254112650545039,0.05254112650545039
categorical__charging_start_time_11-02-2025 18:49,-0.05254112650545039,0.05254112650545039
categorical__arrival_time_11-02-2025 18:45,-0.05254112650545039,0.05254112650545039
categorical__arrival_time_26-02-2025 01:45,0.0524465191954133,0.0524465191954133
categorical__charging_start_time_26-02-2025 01:54,0.0524465191954133,0.0524465191954133
categorical__timestamp_26-02-2025 01:45,0.0524465191954133,0.0524465191954133
categorical__arrival_time_24-01-2025 22:15,0.05228593644517494,0.05228593644517494
categorical__timestamp_24-01-2025 22:15,0.05228593644517494,0.05228593644517494
categorical__charging_start_time_24-01-2025 22:24,0.05228593644517494,0.05228593644517494
categorical__charging_start_time_27-02-2025 22:40,0.05223161568526268,0.05223161568526268
categorical__timestamp_27-02-2025 22:30,0.05223161568526268,0.05223161568526268
categorical__arrival_time_27-02-2025 22:30,0.05223161568526268,0.05223161568526268
categorical__timestamp_22-01-2025 22:00,-0.05215894649802325,0.05215894649802325
categorical__charging_start_time_22-01-2025 22:10,-0.05215894649802325,0.05215894649802325
categorical__arrival_time_22-01-2025 22:00,-0.05215894649802325,0.05215894649802325
categorical__arrival_time_13-03-2025 14:15,-0.05210960781046845,0.05210960781046845
categorical__timestamp_13-03-2025 14:15,-0.05210960781046845,0.05210960781046845
categorical__charging_start_time_13-03-2025 14:22,-0.05210960781046845,0.05210960781046845
categorical__charging_start_time_27-01-2025 11:58,-0.051782773325651954,0.051782773325651954
categorical__arrival_time_27-01-2025 11:45,-0.051782773325651954,0.051782773325651954
categorical__timestamp_27-01-2025 11:45,-0.051782773325651954,0.051782773325651954
categorical__arrival_time_12-02-2025 04:00,0.05177109258591802,0.05177109258591802
categorical__timestamp_12-02-2025 04:00,0.05177109258591802,0.05177109258591802
categorical__charging_start_time_12-02-2025 04:07,0.05177109258591802,0.05177109258591802
categorical__timestamp_01-03-2025 01:45,-0.0516356716372283,0.0516356716372283
categorical__charging_start_time_01-03-2025 01:46,-0.0516356716372283,0.0516356716372283
categorical__arrival_time_01-03-2025 01:45,-0.0516356716372283,0.0516356716372283
categorical__charging_start_time_07-02-2025 00:07,-0.05149498288784448,0.05149498288784448
categorical__timestamp_07-02-2025 00:00,-0.05149498288784448,0.05149498288784448
categorical__arrival_time_07-02-2025 00:00,-0.05149498288784448,0.05149498288784448
categorical__charging_start_time_04-03-2025 09:12,-0.05149396203808258,0.05149396203808258
categorical__timestamp_04-03-2025 09:00,-0.05149396203808258,0.05149396203808258
categorical__arrival_time_04-03-2025 09:00,-0.05149396203808258,0.05149396203808258
categorical__charging_start_time_04-03-2025 03:17,0.05146520281395051,0.05146520281395051
categorical__arrival_time_04-03-2025 03:15,0.05146520281395051,0.05146520281395051
categorical__timestamp_04-03-2025 03:15,0.05146520281395051,0.05146520281395051
categorical__charging_start_time_03-02-2025 17:40,-0.051439335102714846,0.051439335102714846
categorical__arrival_time_03-02-2025 17:30,-0.051439335102714846,0.051439335102714846
categorical__timestamp_03-02-2025 17:30,-0.051439335102714846,0.051439335102714846
categorical__arrival_time_12-03-2025 11:00,0.05131794756525935,0.05131794756525935
categorical__timestamp_12-03-2025 11:00,0.05131794756525935,0.05131794756525935
categorical__charging_start_time_12-03-2025 11:09,0.05131794756525935,0.05131794756525935
categorical__timestamp_18-01-2025 13:00,-0.05111685300731898,0.05111685300731898
categorical__arrival_time_18-01-2025 13:00,-0.05111685300731898,0.05111685300731898
categorical__charging_start_time_18-01-2025 13:14,-0.05111685300731898,0.05111685300731898
categorical__timestamp_07-02-2025 11:15,-0.05067777737529338,0.05067777737529338
categorical__arrival_time_07-02-2025 11:15,-0.05067777737529338,0.05067777737529338
categorical__charging_start_time_07-02-2025 11:19,-0.05067777737529338,0.05067777737529338
categorical__arrival_time_04-02-2025 05:15,0.05028650210329675,0.05028650210329675
categorical__timestamp_04-02-2025 05:15,0.05028650210329675,0.05028650210329675
categorical__charging_start_time_04-02-2025 05:22,0.05028650210329675,0.05028650210329675
categorical__timestamp_30-01-2025 22:45,0.05000736199400887,0.05000736199400887
categorical__charging_start_time_30-01-2025 22:52,0.05000736199400887,0.05000736199400887
categorical__arrival_time_30-01-2025 22:45,0.05000736199400887,0.05000736199400887
categorical__timestamp_07-01-2025 19:45,0.04998729192155416,0.04998729192155416
categorical__charging_start_time_07-01-2025 19:53,0.04998729192155416,0.04998729192155416
categorical__arrival_time_07-01-2025 19:45,0.04998729192155416,0.04998729192155416
categorical__timestamp_27-02-2025 04:45,-0.04992724918325502,0.04992724918325502
categorical__charging_start_time_27-02-2025 04:48,-0.04992724918325502,0.04992724918325502
categorical__arrival_time_27-02-2025 04:45,-0.04992724918325502,0.04992724918325502
categorical__arrival_time_16-01-2025 13:30,-0.04959919454626541,0.04959919454626541
categorical__timestamp_16-01-2025 13:30,-0.04959919454626541,0.04959919454626541
categorical__charging_start_time_16-01-2025 13:41,-0.04959919454626541,0.04959919454626541
categorical__station_id_ST004,0.04951992014282882,0.04951992014282882
categorical__arrival_time_24-02-2025 12:15,-0.04942066530530668,0.04942066530530668
categorical__charging_start_time_24-02-2025 12:21,-0.04942066530530668,0.04942066530530668
categorical__timestamp_24-02-2025 12:15,-0.04942066530530668,0.04942066530530668
categorical__timestamp_17-03-2025 00:30,-0.04934464977053183,0.04934464977053183
categorical__charging_start_time_17-03-2025 00:40,-0.04934464977053183,0.04934464977053183
categorical__arrival_time_17-03-2025 00:30,-0.04934464977053183,0.04934464977053183
categorical__timestamp_05-03-2025 21:00,-0.049262368563056574,0.049262368563056574
categorical__arrival_time_05-03-2025 21:00,-0.049262368563056574,0.049262368563056574
categorical__charging_start_time_05-03-2025 21:11,-0.049262368563056574,0.049262368563056574
categorical__arrival_time_18-01-2025 12:45,0.04924382538798768,0.04924382538798768
categorical__charging_start_time_18-01-2025 12:52,0.04924382538798768,0.04924382538798768
categorical__timestamp_18-01-2025 12:45,0.04924382538798768,0.04924382538798768
categorical__arrival_time_09-01-2025 12:15,0.0486836589303583,0.0486836589303583
categorical__charging_start_time_09-01-2025 12:15,0.0486836589303583,0.0486836589303583
categorical__timestamp_09-01-2025 12:15,0.0486836589303583,0.0486836589303583
categorical__arrival_time_24-02-2025 23:30,0.04856262894530087,0.04856262894530087
categorical__timestamp_24-02-2025 23:30,0.04856262894530087,0.04856262894530087
categorical__charging_start_time_24-02-2025 23:33,0.04856262894530087,0.04856262894530087
categorical__arrival_time_05-01-2025 05:15,0.04841676554452807,0.04841676554452807
categorical__timestamp_05-01-2025 05:15,0.04841676554452807,0.04841676554452807
categorical__charging_start_time_05-01-2025 05:29,0.04841676554452807,0.04841676554452807
categorical__arrival_time_15-03-2025 20:45,-0.04802561582051582,0.04802561582051582
categorical__timestamp_15-03-2025 20:45,-0.04802561582051582,0.04802561582051582
categorical__charging_start_time_15-03-2025 20:54,-0.04802561582051582,0.04802561582051582
categorical__assigned_charger_id_CH9,0.04800519800887064,0.04800519800887064
categorical__charging_start_time_16-01-2025 03:38,-0.047937807789485344,0.047937807789485344
categorical__arrival_time_16-01-2025 03:30,-0.047937807789485344,0.047937807789485344
categorical__timestamp_16-01-2025 03:30,-0.047937807789485344,0.047937807789485344
categorical__arrival_time_02-02-2025 04:00,0.047858941060043896,0.047858941060043896
categorical__timestamp_02-02-2025 04:00,0.047858941060043896,0.047858941060043896
categorical__charging_start_time_02-02-2025 04:10,0.047858941060043896,0.047858941060043896
categorical__charging_start_time_09-03-2025 16:38,0.04774796073090421,0.04774796073090421
categorical__timestamp_09-03-2025 16:30,0.04774796073090421,0.04774796073090421
categorical__arrival_time_09-03-2025 16:30,0.04774796073090421,0.04774796073090421
categorical__arrival_time_27-03-2025 19:15,0.04767689058440352,0.04767689058440352
categorical__charging_start_time_27-03-2025 19:27,0.04767689058440352,0.04767689058440352
categorical__timestamp_27-03-2025 19:15,0.04767689058440352,0.04767689058440352
categorical__arrival_time_24-01-2025 00:30,0.04763650913176621,0.04763650913176621
categorical__timestamp_24-01-2025 00:30,0.04763650913176621,0.04763650913176621
categorical__charging_start_time_24-01-2025 00:40,0.04763650913176621,0.04763650913176621
categorical__charging_start_time_08-01-2025 09:38,-0.047546518799069605,0.047546518799069605
categorical__timestamp_08-01-2025 09:30,-0.047546518799069605,0.047546518799069605
categorical__arrival_time_08-01-2025 09:30,-0.047546518799069605,0.047546518799069605
categorical__arrival_time_11-01-2025 02:45,0.04715702361653861,0.04715702361653861
categorical__charging_start_time_11-01-2025 02:55,0.04715702361653861,0.04715702361653861
categorical__timestamp_11-01-2025 02:45,0.04715702361653861,0.04715702361653861
categorical__arrival_time_25-01-2025 04:45,-0.047000800635471386,0.047000800635471386
categorical__timestamp_25-01-2025 04:45,-0.047000800635471386,0.047000800635471386
categorical__charging_start_time_25-01-2025 04:56,-0.047000800635471386,0.047000800635471386
categorical__charging_start_time_19-02-2025 05:24,0.04670857311869344,0.04670857311869344
categorical__timestamp_19-02-2025 05:15,0.04670857311869344,0.04670857311869344
categorical__arrival_time_19-02-2025 05:15,0.04670857311869344,0.04670857311869344
categorical__charging_start_time_09-02-2025 05:58,-0.04661259566696117,0.04661259566696117
categorical__arrival_time_09-02-2025 05:45,-0.04661259566696117,0.04661259566696117
categorical__timestamp_09-02-2025 05:45,-0.04661259566696117,0.04661259566696117
categorical__arrival_time_02-03-2025 10:45,-0.046484464050085696,0.046484464050085696
categorical__timestamp_02-03-2025 10:45,-0.046484464050085696,0.046484464050085696
categorical__charging_start_time_02-03-2025 10:54,-0.046484464050085696,0.046484464050085696
categorical__timestamp_28-02-2025 01:00,0.04634292894449998,0.04634292894449998
categorical__arrival_time_28-02-2025 01:00,0.04634292894449998,0.04634292894449998
categorical__charging_start_time_28-02-2025 01:09,0.04634292894449998,0.04634292894449998
categorical__charging_start_time_21-02-2025 03:12,0.04623531767306044,0.04623531767306044
categorical__arrival_time_21-02-2025 03:00,0.04623531767306044,0.04623531767306044
categorical__timestamp_21-02-2025 03:00,0.04623531767306044,0.04623531767306044
categorical__arrival_time_09-02-2025 15:45,-0.04618642052405202,0.04618642052405202
categorical__charging_start_time_09-02-2025 15:53,-0.04618642052405202,0.04618642052405202
categorical__timestamp_09-02-2025 15:45,-0.04618642052405202,0.04618642052405202
categorical__arrival_time_18-03-2025 18:00,-0.045839319621124926,0.045839319621124926
categorical__charging_start_time_18-03-2025 18:11,-0.045839319621124926,0.045839319621124926
categorical__timestamp_18-03-2025 18:00,-0.045839319621124926,0.045839319621124926
categorical__timestamp_24-02-2025 06:15,-0.0456969723975089,0.0456969723975089
categorical__arrival_time_24-02-2025 06:15,-0.0456969723975089,0.0456969723975089
categorical__charging_start_time_24-02-2025 06:27,-0.0456969723975089,0.0456969723975089
categorical__timestamp_08-03-2025 14:15,0.04555193049576329,0.04555193049576329
categorical__charging_start_time_08-03-2025 14:15,0.04555193049576329,0.04555193049576329
categorical__arrival_time_08-03-2025 14:15,0.04555193049576329,0.04555193049576329
categorical__arrival_time_01-03-2025 04:45,-0.04553119090225347,0.04553119090225347
categorical__charging_start_time_01-03-2025 04:49,-0.04553119090225347,0.04553119090225347
categorical__timestamp_01-03-2025 04:45,-0.04553119090225347,0.04553119090225347
categorical__arrival_time_23-01-2025 16:30,0.045171992170192375,0.045171992170192375
categorical__charging_start_time_23-01-2025 16:38,0.045171992170192375,0.045171992170192375
categorical__timestamp_23-01-2025 16:30,0.045171992170192375,0.045171992170192375
categorical__arrival_time_27-01-2025 11:30,0.04485560646811906,0.04485560646811906
categorical__charging_start_time_27-01-2025 11:36,0.04485560646811906,0.04485560646811906
categorical__timestamp_27-01-2025 11:30,0.04485560646811906,0.04485560646811906
categorical__timestamp_06-03-2025 21:00,-0.044581214330016404,0.044581214330016404
categorical__arrival_time_06-03-2025 21:00,-0.044581214330016404,0.044581214330016404
categorical__charging_start_time_06-03-2025 21:04,-0.044581214330016404,0.044581214330016404
numeric__queue_length,0.044121157455421584,0.044121157455421584
categorical__arrival_time_16-03-2025 03:15,-0.043868483259036355,0.043868483259036355
categorical__charging_start_time_16-03-2025 03:22,-0.043868483259036355,0.043868483259036355
categorical__timestamp_16-03-2025 03:15,-0.043868483259036355,0.043868483259036355
categorical__charging_start_time_11-02-2025 15:00,-0.04361540896232626,0.04361540896232626
categorical__arrival_time_11-02-2025 15:00,-0.04361540896232626,0.04361540896232626
categorical__timestamp_11-02-2025 15:00,-0.04361540896232626,0.04361540896232626
categorical__charging_start_time_21-01-2025 04:24,0.04340226374427587,0.04340226374427587
categorical__timestamp_21-01-2025 04:15,0.04340226374427587,0.04340226374427587
categorical__arrival_time_21-01-2025 04:15,0.04340226374427587,0.04340226374427587
categorical__arrival_time_07-01-2025 13:30,0.04310927517149036,0.04310927517149036
categorical__timestamp_07-01-2025 13:30,0.04310927517149036,0.04310927517149036
categorical__charging_start_time_07-01-2025 13:34,0.04310927517149036,0.04310927517149036
categorical__timestamp_01-02-2025 00:00,0.04303932311584443,0.04303932311584443
categorical__charging_start_time_01-02-2025 00:04,0.04303932311584443,0.04303932311584443
categorical__arrival_time_01-02-2025 00:00,0.04303932311584443,0.04303932311584443
